来源范围,原始名称,克隆地址,是否已分析,分析handle
nodejs,@fullcalendar/core,https://github.com/fullcalendar/fullcalendar/tree/HEAD/packages/core,已分析,Core
nodejs,@inversifyjs\core,https://github.com/inversify/monorepo,已分析,Core
nodejs,@jimp\core,https://github.com/jimp-dev/jimp,已分析,Core
nodejs,@journeyapps\sqlcipher,https://github.com/journeyapps/node-sqlcipher,已分析,node-sqlcipher
nodejs,@ksxz/ffi-napi,,已分析,node-ffi-napi
nodejs,@ksxz/ref-napi,,已分析,ref-napi
nodejs,@ksxz\core,,已分析,Core
nodejs,@ksxz\ffi-napi,,已分析,node-ffi-napi
nodejs,@ksxz\ref-napi,,已分析,ref-napi
nodejs,@napi_screenshot/napi_screenshot,https://github.com/wxc421/napi_screenshot,已分析,napi_screenshot
nodejs,@nut-tree\libnut,https://nutjs.dev,已分析,libnut-core
nodejs,@opentelemetry/core,https://github.com/open-telemetry/opentelemetry-js,已分析,Core
nodejs,@opentelemetry\core,https://github.com/open-telemetry/opentelemetry-js,已分析,Core
nodejs,@petamoriken\float16,https://github.com/petamoriken/float16,已分析,number-float16-ctor
nodejs,@popperjs/core,https://github.com/popperjs/popper-core,已分析,Core
nodejs,@popperjs\core,https://github.com/popperjs/popper-core,已分析,Core
nodejs,@sentry/core,https://github.com/getsentry/sentry-javascript,已分析,Core
nodejs,@sentry/react,https://github.com/getsentry/sentry-javascript,已分析,fluentui
nodejs,@sentry\core,https://github.com/getsentry/sentry-javascript,已分析,Core
nodejs,@stdlib/complex-float32,https://github.com/stdlib-js/complex-float32,已分析,complex-float32
nodejs,@stdlib/complex-float64,https://github.com/stdlib-js/complex-float64,已分析,complex-float64
nodejs,@stdlib/complex-reim,https://github.com/stdlib-js/complex-reim,已分析,complex-reim
nodejs,@stdlib/complex-reimf,https://github.com/stdlib-js/complex-reimf,已分析,complex-reimf
nodejs,@stdlib/math-base-assert-is-integer,https://github.com/stdlib-js/math-base-assert-is-integer,已分析,math-base-assert-is-integer
nodejs,@stdlib/math-base-assert-is-nan,https://github.com/stdlib-js/math-base-assert-is-nan,已分析,math-base-assert-is-nan
nodejs,@stdlib/math-base-assert-is-negative-zero,https://github.com/stdlib-js/math-base-assert-is-negative-zero,已分析,math-base-assert-is-negative-zero
nodejs,@stdlib/math-base-napi-unary,https://github.com/stdlib-js/math-base-napi-unary,已分析,math-base-napi-unary
nodejs,@stdlib/math-base-special-abs,https://github.com/stdlib-js/math-base-special-abs,已分析,math-base-special-abs
nodejs,@stdlib/math-base-special-ceil,https://github.com/stdlib-js/math-base-special-ceil,已分析,math-base-special-ceil
nodejs,@stdlib/math-base-special-floor,https://github.com/stdlib-js/math-base-special-floor,已分析,math-base-special-floor
nodejs,@stdlib/number-float64-base-to-words,https://github.com/stdlib-js/number-float64-base-to-words,已分析,number-float64-base-to-words
nodejs,@tootallnate\quickjs-emscripten,https://github.com/justjake/quickjs-emscripten,已分析,quickjs-emscripten
nodejs,@types/debug,https://github.com/DefinitelyTyped/DefinitelyTyped/tree/HEAD/types/debug,已分析,debug
nodejs,@types/ffi-napi,https://github.com/DefinitelyTyped/DefinitelyTyped/tree/HEAD/types/ffi-napi,已分析,node-ffi-napi
nodejs,@types/long,,已分析,long.js
nodejs,@types/mysql,https://github.com/DefinitelyTyped/DefinitelyTyped/tree/HEAD/types/mysql,已分析,server
nodejs,@types\debug,https://github.com/DefinitelyTyped/DefinitelyTyped/tree/HEAD/types/debug,已分析,debug
nodejs,@types\mysql,https://github.com/DefinitelyTyped/DefinitelyTyped/tree/HEAD/types/mysql,已分析,server
nodejs,@vscode/tree-sitter-wasm,https://github.com/Microsoft/vscode-tree-sitter-wasm,已分析,vscode-tree-sitter-wasm
nodejs,@vueuse/core,https://github.com/vueuse/vueuse/tree/HEAD/packages/core,已分析,Core
nodejs,@vueuse\core,https://github.com/vueuse/vueuse/tree/HEAD/packages/core,已分析,Core
nodejs,@wdio/config,https://github.com/webdriverio/webdriverio/tree/HEAD/packages/wdio-config,已分析,libconfig
nodejs,@zhkt/ffi,,已分析,node-ffi-napi
nodejs,@zhkt/ffi-napi,,已分析,node-ffi-napi
nodejs,@zhkt/ref-napi,,已分析,ref-napi
nodejs,@zhkt/sqlite3,,已分析,node-sqlcipher
nodejs,abstract-socket,https://github.com/saghul/node-abstractsocket,已分析,node-abstractsocket
nodejs,ant-design-vue,https://github.com/vueComponent/ant-design-vue,已分析,ant-design-vue
nodejs,async,https://github.com/caolan/async,已分析,asyncplusplus
nodejs,better-sqlite3,https://github.com/WiseLibs/better-sqlite3,已分析,better-sqlite3
nodejs,builtin-modules,https://github.com/sindresorhus/builtin-modules,已分析,builtin-modules
nodejs,cjs-module-lexer,https://github.com/nodejs/cjs-module-lexer,已分析,cjs-module-lexer
nodejs,colorthief,https://github.com/lokesh/color-thief,已分析,color-thief
nodejs,debug,https://github.com/debug-js/debug,已分析,debug
nodejs,dom-to-image,https://github.com/tsayen/dom-to-image,已分析,dom-to-image
nodejs,dtrace-provider,https://github.com/chrisa/node-dtrace-provider,已分析,node-dtrace-provider
nodejs,execa,https://github.com/sindresorhus/execa,已分析,execa
nodejs,extract-zip,https://github.com/maxogden/extract-zip,已分析,extract-zip
nodejs,fs-minipass,https://github.com/npm/fs-minipass,已分析,fs-minipass
nodejs,fsevents,https://github.com/fsevents/fsevents,已分析,fsevents
nodejs,geotiff,https://github.com/geotiffjs/geotiff.js,已分析,geotiff.js
nodejs,history,https://github.com/remix-run/history,已分析,readline
nodejs,iohook,https://github.com/wilix-team/iohook,已分析,iohook
nodejs,loader-utils,https://github.com/webpack/loader-utils,已分析,loader-utils
nodejs,long,https://github.com/dcodeIO/long.js,已分析,long.js
nodejs,lzma-native,https://github.com/addaleax/lzma-native,已分析,lzma-native
nodejs,minizip-asm.js,https://github.com/rf00/minizip-asm.js,已分析,minizip-asm.js
nodejs,napi-build-utils,https://github.com/inspiredware/napi-build-utils,已分析,napi-build-utils
nodejs,native-machine-id,https://github.com/mongodb-js/devtools-shared,已分析,devtools-shared
nodejs,natives,https://github.com/addaleax/natives,已分析,natives
nodejs,network-interface,https://github.com/electron-modules/network-interface,已分析,network-interface
nodejs,node-addon-api,https://github.com/nodejs/node-addon-api,已分析,node-addon-api
nodejs,node-gyp,https://github.com/nodejs/node-gyp,已分析,node-gyp
nodejs,node-pty-prebuilt-multiarch,https://github.com/oznu/node-pty-prebuilt-multiarch,已分析,node-pty-prebuilt-multiarch
nodejs,plist,https://github.com/TooTallNate/plist.js,已分析,libplist
nodejs,react,https://github.com/facebook/react/tree/HEAD/packages/react,已分析,fluentui
nodejs,readable-stream,https://github.com/nodejs/readable-stream,已分析,readable-stream
nodejs,readline,https://github.com/maleck13/readline,已分析,readline
nodejs,rebuild,https://github.com/nzakas/rebuild,已分析,rebuild
nodejs,ref-napi,https://github.com/node-ffi-napi/ref-napi,已分析,ref-napi
nodejs,safer-buffer,https://github.com/ChALkeR/safer-buffer,已分析,safer-buffer
nodejs,source-map,https://github.com/mozilla/source-map,已分析,source-map
nodejs,threads,https://github.com/andywer/threads.js,已分析,threads.js
nodejs,tmp,https://github.com/raszi/node-tmp,已分析,node-tmp
nodejs,undici,https://github.com/nodejs/undici,已分析,undici
nodejs,utf-8-validate,https://github.com/websockets/utf-8-validate,已分析,utf-8-validate
nodejs,uuid,https://github.com/uuidjs/uuid,已分析,node-uuid
nodejs,vm2,https://github.com/patriksimek/vm2,已分析,vm2
nodejs,wasm-feature-detect,https://github.com/GoogleChromeLabs/wasm-feature-detect,已分析,wasm-feature-detect
nodejs,webpack,https://github.com/webpack/webpack,已分析,webpack
nodejs,windows-verify-trust,https://github.com/electron-modules/windows-verify-trust,已分析,windows-verify-trust
nodejs,zstddec,https://github.com/donmccurdy/zstddec,已分析,zstddec
nodejs,1to2,https://github.com/nodejs/nan,未分析,
nodejs,7zip-bin,https://github.com/develar/7zip-bin,未分析,
nodejs,@account\kso-cpp-addon,,未分析(无仓),
nodejs,@aha-kit/net,,未分析(无仓),
nodejs,@ali/electron-screenshots,,未分析(无仓),
nodejs,@ali/itrace-base,,未分析(无仓),
nodejs,@ali/itrace-node,,未分析(无仓),
nodejs,@ali/itrace-node-jserror,,未分析(无仓),
nodejs,@ali/itrace-node-resource,,未分析(无仓),
nodejs,@ali/itrace-types,,未分析(无仓),
nodejs,@ali/trace-core,,未分析(无仓),
nodejs,@ali/trace-log-map,,未分析(无仓),
nodejs,@ali/trace-util,,未分析(无仓),
nodejs,@ampproject/remapping,https://github.com/ampproject/remapping,未分析,
nodejs,@angular/animations,https://github.com/angular/angular/tree/HEAD/packages/animations,未分析,
nodejs,@angular/cdk,https://github.com/angular/components,未分析,
nodejs,@angular/cdk-experimental,https://github.com/angular/components,未分析,
nodejs,@angular/forms,https://github.com/angular/angular/tree/HEAD/packages/forms,未分析,
nodejs,@ant-design/colors,https://github.com/ant-design/ant-design-colors,未分析,
nodejs,@ant-design/cssinjs,https://github.com/ant-design/cssinjs,未分析,
nodejs,@ant-design/cssinjs-utils,https://github.com/ant-design/cssinjs-util,未分析,
nodejs,@ant-design/fast-color,https://github.com/ant-design/fast-color,未分析,
nodejs,@ant-design/icons,https://github.com/ant-design/ant-design-icons/tree/master,未分析,
nodejs,@ant-design/icons-svg,https://github.com/ant-design/ant-design-icons,未分析,
nodejs,@ant-design/react-slick,https://github.com/ant-design/react-slick,未分析,
nodejs,@ant-design\colors,https://github.com/ant-design/ant-design-colors,未分析,
nodejs,@ant-design\icons,https://github.com/ant-design/ant-design-icons/tree/master,未分析,
nodejs,@ant-design\icons-svg,https://github.com/ant-design/ant-design-icons,未分析,
nodejs,@app/remote-desktop,,未分析(无仓),
nodejs,@babel/code-frame,https://github.com/babel/babel/tree/HEAD/packages/babel-code-frame,未分析,
nodejs,@babel/compat-data,https://github.com/babel/babel/tree/HEAD/packages/babel-compat-data,未分析,
nodejs,@babel/generator,https://github.com/babel/babel/tree/HEAD/packages/babel-generator,未分析,
nodejs,@babel/helper-annotate-as-pure,https://github.com/babel/babel/tree/HEAD/packages/babel-helper-annotate-as-pure,未分析,
nodejs,@babel/helper-builder-binary-assignment-operator-visitor,https://github.com/babel/babel/tree/HEAD/packages/babel-helper-builder-binary-assignment-operator-visitor,未分析,
nodejs,@babel/helper-compilation-targets,https://github.com/babel/babel/tree/HEAD/packages/babel-helper-compilation-targets,未分析,
nodejs,@babel/helper-create-class-features-plugin,https://github.com/babel/babel/tree/HEAD/packages/babel-helper-create-class-features-plugin,未分析,
nodejs,@babel/helper-create-regexp-features-plugin,https://github.com/babel/babel/tree/HEAD/packages/babel-helper-create-regexp-features-plugin,未分析,
nodejs,@babel/helper-define-polyfill-provider,https://github.com/babel/babel-polyfills/tree/HEAD/packages/babel-helper-define-polyfill-provider,未分析,
nodejs,@babel/helper-environment-visitor,https://github.com/babel/babel/tree/HEAD/packages/babel-helper-environment-visitor,未分析,
nodejs,@babel/helper-explode-assignable-expression,https://github.com/babel/babel/tree/HEAD/packages/babel-helper-explode-assignable-expression,未分析,
nodejs,@babel/helper-function-name,https://github.com/babel/babel/tree/HEAD/packages/babel-helper-function-name,未分析,
nodejs,@babel/helper-globals,https://github.com/babel/babel/tree/HEAD/packages/babel-helper-globals,未分析,
nodejs,@babel/helper-hoist-variables,https://github.com/babel/babel/tree/HEAD/packages/babel-helper-hoist-variables,未分析,
nodejs,@babel/helper-member-expression-to-functions,https://github.com/babel/babel/tree/HEAD/packages/babel-helper-member-expression-to-functions,未分析,
nodejs,@babel/helper-module-imports,https://github.com/babel/babel/tree/HEAD/packages/babel-helper-module-imports,未分析,
nodejs,@babel/helper-module-transforms,https://github.com/babel/babel/tree/HEAD/packages/babel-helper-module-transforms,未分析,
nodejs,@babel/helper-optimise-call-expression,https://github.com/babel/babel/tree/HEAD/packages/babel-helper-optimise-call-expression,未分析,
nodejs,@babel/helper-plugin-utils,https://github.com/babel/babel/tree/HEAD/packages/babel-helper-plugin-utils,未分析,
nodejs,@babel/helper-remap-async-to-generator,https://github.com/babel/babel/tree/HEAD/packages/babel-helper-remap-async-to-generator,未分析,
nodejs,@babel/helper-replace-supers,https://github.com/babel/babel/tree/HEAD/packages/babel-helper-replace-supers,未分析,
nodejs,@babel/helper-simple-access,https://github.com/babel/babel/tree/HEAD/packages/babel-helper-simple-access,未分析,
nodejs,@babel/helper-skip-transparent-expression-wrappers,https://github.com/babel/babel/tree/HEAD/packages/babel-helper-skip-transparent-expression-wrappers,未分析,
nodejs,@babel/helper-split-export-declaration,https://github.com/babel/babel/tree/HEAD/packages/babel-helper-split-export-declaration,未分析,
nodejs,@babel/helper-string-parser,https://github.com/babel/babel/tree/HEAD/packages/babel-helper-string-parser,未分析,
nodejs,@babel/helper-validator-identifier,https://github.com/babel/babel/tree/HEAD/packages/babel-helper-validator-identifier,未分析,
nodejs,@babel/helper-validator-option,https://github.com/babel/babel/tree/HEAD/packages/babel-helper-validator-option,未分析,
nodejs,@babel/helper-wrap-function,https://github.com/babel/babel/tree/HEAD/packages/babel-helper-wrap-function,未分析,
nodejs,@babel/helpers,https://github.com/babel/babel/tree/HEAD/packages/babel-helpers,未分析,
nodejs,@babel/highlight,https://github.com/babel/babel/tree/HEAD/packages/babel-highlight,未分析,
nodejs,@babel/parser,https://github.com/babel/babel/tree/HEAD/packages/babel-parser,未分析,
nodejs,@babel/plugin-bugfix-safari-id-destructuring-collision-in-function-expression,https://github.com/babel/babel/tree/HEAD/packages/babel-plugin-bugfix-safari-id-destructuring-collision-in-function-expression,未分析,
nodejs,@babel/plugin-bugfix-v8-spread-parameters-in-optional-chaining,https://github.com/babel/babel/tree/HEAD/packages/babel-plugin-bugfix-v8-spread-parameters-in-optional-chaining,未分析,
nodejs,@babel/plugin-proposal-async-generator-functions,https://github.com/babel/babel/tree/HEAD/packages/babel-plugin-proposal-async-generator-functions,未分析,
nodejs,@babel/plugin-proposal-class-properties,https://github.com/babel/babel/tree/HEAD/packages/babel-plugin-proposal-class-properties,未分析,
nodejs,@babel/plugin-proposal-class-static-block,https://github.com/babel/babel/tree/HEAD/packages/babel-plugin-proposal-class-static-block,未分析,
nodejs,@babel/plugin-proposal-dynamic-import,https://github.com/babel/babel/tree/HEAD/packages/babel-plugin-proposal-dynamic-import,未分析,
nodejs,@babel/plugin-proposal-export-namespace-from,https://github.com/babel/babel/tree/HEAD/packages/babel-plugin-proposal-export-namespace-from,未分析,
nodejs,@babel/plugin-proposal-function-sent,https://github.com/babel/babel/tree/HEAD/packages/babel-plugin-proposal-function-sent,未分析,
nodejs,@babel/plugin-proposal-json-strings,https://github.com/babel/babel/tree/HEAD/packages/babel-plugin-proposal-json-strings,未分析,
nodejs,@babel/plugin-proposal-logical-assignment-operators,https://github.com/babel/babel/tree/HEAD/packages/babel-plugin-proposal-logical-assignment-operators,未分析,
nodejs,@babel/plugin-proposal-nullish-coalescing-operator,https://github.com/babel/babel/tree/HEAD/packages/babel-plugin-proposal-nullish-coalescing-operator,未分析,
nodejs,@babel/plugin-proposal-numeric-separator,https://github.com/babel/babel/tree/HEAD/packages/babel-plugin-proposal-numeric-separator,未分析,
nodejs,@babel/plugin-proposal-object-rest-spread,https://github.com/babel/babel/tree/HEAD/packages/babel-plugin-proposal-object-rest-spread,未分析,
nodejs,@babel/plugin-proposal-optional-catch-binding,https://github.com/babel/babel/tree/HEAD/packages/babel-plugin-proposal-optional-catch-binding,未分析,
nodejs,@babel/plugin-proposal-optional-chaining,https://github.com/babel/babel/tree/HEAD/packages/babel-plugin-proposal-optional-chaining,未分析,
nodejs,@babel/plugin-proposal-private-methods,https://github.com/babel/babel/tree/HEAD/packages/babel-plugin-proposal-private-methods,未分析,
nodejs,@babel/plugin-proposal-private-property-in-object,https://github.com/babel/babel/tree/HEAD/packages/babel-plugin-proposal-private-property-in-object,未分析,
nodejs,@babel/plugin-proposal-unicode-property-regex,https://github.com/babel/babel/tree/HEAD/packages/babel-plugin-proposal-unicode-property-regex,未分析,
nodejs,@babel/plugin-syntax-async-generators,https://github.com/babel/babel/tree/master,未分析,
nodejs,@babel/plugin-syntax-class-properties,https://github.com/babel/babel/tree/HEAD/packages/babel-plugin-syntax-class-properties,未分析,
nodejs,@babel/plugin-syntax-class-static-block,https://github.com/babel/babel/tree/HEAD/packages/babel-plugin-syntax-class-static-block,未分析,
nodejs,@babel/plugin-syntax-dynamic-import,https://github.com/babel/babel/tree/master,未分析,
nodejs,@babel/plugin-syntax-export-namespace-from,https://github.com/babel/babel/tree/master,未分析,
